time,open,high,low,close,Volume,Volume MA
1404853200,1.361215,1.362285,1.36106,1.3616,2308,3675.6
1404867600,1.3616,1.362015,1.36106,1.361785,2065,3667.4
1404882000,1.361785,1.363065,1.36102,1.36132,5716,3867.5
1404896400,1.36132,1.361475,1.36024,1.360475,5167,4013.45
1404910800,1.360475,1.36429,1.360415,1.362675,8916,4185.3
1404925200,1.362675,1.36486,1.361105,1.36411,9209,4445.4
1404939600,1.36411,1.36487,1.363965,1.36457,2052,4321.95
1404954000,1.36457,1.36492,1.364235,1.364685,2369,4359.1
1404968400,1.364685,1.365075,1.36308,1.363415,6127,4548.2
1404982800,1.363415,1.36379,1.360195,1.361185,10583,4996.55
1404997200,1.361185,1.36136,1.35892,1.35974,9611,5183.85
1405011600,1.35974,1.36103,1.359415,1.36092,4286,5105.25
1405026000,1.36092,1.360955,1.35963,1.359645,2641,4935.6
1405040400,1.359645,1.360525,1.35954,1.360035,2725,4939.7
1405054800,1.360035,1.362455,1.359565,1.3613,6466,5171.85
1405069200,1.3613,1.361375,1.35937,1.35986,5881,5372
1405083600,1.35986,1.360875,1.35919,1.360355,7298,5423.6
1405098000,1.360355,1.36133,1.36014,1.36074,2693,5303.8
1405285200,1.36074,1.360785,1.35989,1.35994,1942,5017.8
1405299600,1.35994,1.360535,1.35985,1.360445,1225,4964
1405314000,1.360445,1.36403,1.35974,1.36292,7164,5206.8
1405328400,1.36292,1.36315,1.361995,1.362235,5451,5376.1
1405342800,1.362235,1.362885,1.36104,1.36117,6027,5391.65
1405357200,1.36117,1.36216,1.36087,1.3619,3215,5294.05
1405371600,1.3619,1.3623,1.361735,1.361975,1424,4919.45
1405386000,1.361975,1.362665,1.361315,1.361965,2320,4575
1405400400,1.361965,1.362815,1.360175,1.360495,8056,4875.2
1405414800,1.360495,1.36202,1.35874,1.36051,9807,5247.1
1405429200,1.36051,1.36127,1.3562,1.35676,18545,5868
1405443600,1.35676,1.357125,1.35651,1.35685,2859,5481.8
1405458000,1.35685,1.357305,1.35641,1.35693,2526,5127.55
1405472400,1.35693,1.356995,1.35597,1.356035,2518,5039.15
1405486800,1.356035,1.35689,1.354185,1.354345,7638,5289
1405501200,1.354345,1.35441,1.3526,1.3528,7822,5543.85
1405515600,1.3528,1.354015,1.352555,1.35285,8046,5622.85
